tweet_id	tweet_date	tweet_text
853334621005561856	2017-04-15 19:50:02	#Florida &amp; #NorthCarolina didn’t want to talk about Climate change Now we all will suffer the same https://t.co/BoaWc8Tlqh #climatechange
853334617515896832	2017-04-15 19:50:01	Countries don't invest fast enough to meet Sustainable Development Goals water &amp; sanitation targets https://t.co/YW66bpowDE #SDGs https://t.co/n5e7e1iso9
853334586511765504	2017-04-15 19:49:54	New Student-Centered Global project - 4 weeks about several #SDGs +20 participating countries, starting May 1. Collaboration key! #MIEexpert https://t.co/wUvuPjZrkN
853334570271473664	2017-04-15 19:49:50	Stay green my friends! #littering #greenliving #green #globalwarming #responsibility https://t.co/KhksgnPJGS
853334516135587840	2017-04-15 19:49:37	This coal museum just installed #solar panels because it will save them money. #GlobalWarming https://t.co/j9DMa2V1aE
853334513598038016	2017-04-15 19:49:36	The latest IPCC News! https://t.co/SDEbmTamdp #climate #climatechange
853334497944907777	2017-04-15 19:49:33	Britain’s CCS research centre awarded $7m funding via /r/climate https://t.co/u4ECKNjvbO #climate #conservation #environment #nature https://t.co/w50YpId2cb
853334488205709314	2017-04-15 19:49:30	In generational shift, college Republicans poised to reform party on climate change via /r/climate https://t.co/z7jHGT17IO #climate #conse… https://t.co/cUxZ6zz9R3
853334485143703556	2017-04-15 19:49:30	#ClimateChange isn't only thing at risk under Trump’s @EPA cuts. Funds cut for tap water, fuel standards &amp; more: https://t.co/VXoKANR8DI
853334459692847104	2017-04-15 19:49:24	Girl, 9, sues Indian government over inaction on #ClimateChange https://t.co/Djy130mk5B
853334436296794112	2017-04-15 19:49:18	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853334431129636864	2017-04-15 19:49:17	New Student-Centered Global project - 4 weeks about several #SDGs +20 participating countries, starting May 1. Collaboration key! #MIEexpert https://t.co/wUvuPjZrkN
853334424578142212	2017-04-15 19:49:15	#Plastic makes up nearly 70% of all #ocean #litter: https://t.co/BhIpD33tJ5 #Environment #MarineLife #OceanPollution #PlasticPollution
853334424229998593	2017-04-15 19:49:15	VIDEO: Meet the Nations stopping #KinderMorgan. #PullTogether #StopKM #climatechange #NoTankers #bcpoli #cdnpoli https://t.co/zCZLizddX3 https://t.co/d1J6SZcLc7
853334342084562944	2017-04-15 19:48:55	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853334332747993089	2017-04-15 19:48:53	This what your unelected EU is giving you #geoengineering https://t.co/6mkfYgY32s #OpChemPBA #Climate
853334324841558016	2017-04-15 19:48:51	Countries don't invest fast enough to meet Sustainable Development Goals water &amp; sanitation targets https://t.co/YW66bpowDE #SDGs https://t.co/n5e7e1iso9
853334320882307072	2017-04-15 19:48:50	Atlantic Ocean heat is melting #Arctic sea ice further eastwards than ever before #Climate https://t.co/u5f0LFma0M
853334317413654529	2017-04-15 19:48:50	High Above, #Drones Keep Watchful Eyes on Wildlife in #Africa https://t.co/aBFpUbTc4r #nextbillion #tech #futuretrends #sustainability
853334261700718593	2017-04-15 19:48:36	Buckeye Pride energizes our #sustainability efforts w/our Block O solar panel. 🅾️🌞 Watch an installation time lapse: https://t.co/D9FP6YYDmm https://t.co/Xud8Zy8cyf
853334229215698944	2017-04-15 19:48:29	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853334225898090496	2017-04-15 19:48:28	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853334218868502528	2017-04-15 19:48:26	#innovative #tech that can collect #water from air for a thirsty world &amp; is friendly to the #environment. #Science https://t.co/rnEh4vRLhg
853334203273838593	2017-04-15 19:48:22	The science fiction of man-made global warming is rapidly being exposed by legitimate climate science: https://t.co/j6EMk0AGmI #climate
853334161679040512	2017-04-15 19:48:12	As world warms, tar sands' massive carbon emissions become 'hot potato' for Big Oil https://t.co/qYYgW28aEQ #climate https://t.co/3xrEs5W57n
853334138656624642	2017-04-15 19:48:07	Spring Cling: Grasshopper stays quiet amidst a noisy Saturday. #Nature #Weather #Spring #ClimateChange #Journey https://t.co/QX1lGFPyft
853334137066762240	2017-04-15 19:48:07	UPcycled City ® (@Lytgrn_tips) | Grape Vine Bunnie....... #Handmade #DIY #Craft #Reuse #Repurpose #Environment… https://t.co/o7nKpiSg1R
853334132411289600	2017-04-15 19:48:06	Join us May 9th 2 c some of #philadelphia 's hottest #energy &amp; #Sustainability techs Cleantech Alliance Mid-Atlantic https://t.co/jVGQ04pfvV
853334112358289408	2017-04-15 19:48:01	Calling all foundations, #philanthropy, &amp; social investors - check out our new site to guide #investment in #SDGs at https://t.co/2Pswevfw13 https://t.co/WBglPiklcR
853334093676908544	2017-04-15 19:47:56	The latest The Fufugang Daily! https://t.co/zg5QdGSkD7 Thanks to @UncleEkow @djkobbie @novisid #tutorial #climate
853334078552190976	2017-04-15 19:47:53	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853334070331195392	2017-04-15 19:47:51	"""The coral reef crisis is actually a crisis of governance."" - @ProfTerryHughes @SatPaper #auspol #climate https://t.co/7DFj0WqN15"
853334059279187968	2017-04-15 19:47:48	@TEDTalks #technology #development #innovation #vision #sustainability https://t.co/D83jdLuGY8
853334044985217024	2017-04-15 19:47:45	Green bonds make #EarthDayEveryday helping fund projects benefiting #environment. Countdown to #earthday2017! @BankofAmerica https://t.co/t8u7qrf8Cv
853334038706368513	2017-04-15 19:47:43	This is how denial works. #denial #climatechange https://t.co/ilLtOimdOB
853334027813736449	2017-04-15 19:47:41	We particularly support in the areas of awareness &amp; expert-knowledge in adapting the #SDGs locally in order to get Nigeria on the #SDGs Map
853334000521420800	2017-04-15 19:47:34	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853333983983218689	2017-04-15 19:47:30	#Denmark Killin’ It w/ #Wind Power, Leading the Way on #Climate (While #Trump Wants More #Coal) https://t.co/xI5LX7WY95 via @EnviroWorldNews
853333917641842689	2017-04-15 19:47:14	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853333890550964227	2017-04-15 19:47:08	Engaging employees in #sustainability just got easier w/ the @EarthShare Corporate Alliance https://t.co/PhllWWl90c #CSR
853333807746908160	2017-04-15 19:46:48	Countries don't invest fast enough to meet Sustainable Development Goals water &amp; sanitation targets https://t.co/YW66bpowDE #SDGs https://t.co/n5e7e1iso9
853333796233641984	2017-04-15 19:46:45	Promising advances in #carboncapture show the future https://t.co/7Pag6J4S4D related to #climatechange #ClimateAction #climateadaptation https://t.co/yRhfDkI00n
853333788516134912	2017-04-15 19:46:44	Countries don't invest fast enough to meet Sustainable Development Goals water &amp; sanitation targets https://t.co/YW66bpowDE #SDGs https://t.co/n5e7e1iso9
853333785223606272	2017-04-15 19:46:43	#India #GDP #Biodiversity #Health #Economics are all dependent on #ClimateChange &amp; #Water https://t.co/dif857l13e
853333773571604480	2017-04-15 19:46:40	https://t.co/eSfzfRpcg5 Quora question: how is climate change affecting us now? #climate #danger https://t.co/tblFGN8ko1
853333745721651201	2017-04-15 19:46:33	The latest The Green Living Daily! https://t.co/2c89RLiw2a #harvardhealth #climatechange
853333735713976322	2017-04-15 19:46:31	What a great initiative. Proudly an #SDGS #SDGs advocate Achieving the SDGS is the key to development in every sector. #everyoneeverywhere https://t.co/QyeFeilFSD
853333666604482561	2017-04-15 19:46:14	#Denmark Killin’ It w/ #Wind Power, Leading the Way on #Climate (While #Trump Wants More #Coal) https://t.co/xI5LX7WY95 via @EnviroWorldNews
853333661541818368	2017-04-15 19:46:13	#CLIMATE #p2 RT A Texan tragedy: ample oil, no water https://t.co/bWexVhlzi6 #tcot #2A https://t.co/TpNA4zyxAV
853333660388532225	2017-04-15 19:46:13	Germany unveils zero-emissions train that only emits steam...Trump/Trudeau push pipelines https://t.co/mEYOk63TNn #Climate #cdnpoli #go100re https://t.co/gS0Il65THj
853333603643797504	2017-04-15 19:45:59	Working to Make Coffee the World’s First Sustainable Agricultural Commodity https://t.co/pDFAsFe5OF #green #csr #sustainability
853333585058836480	2017-04-15 19:45:55	Atlantic Ocean heat is melting #Arctic sea ice further eastwards than ever before #Climate https://t.co/u5f0LFma0M
853333570768826368	2017-04-15 19:45:52	It was the size of Manhattan. But 75 minutes later, it was gone. Like, gone gone. https://t.co/y1tBOz3BtS #globalwarming #climatechange
853333553073074176	2017-04-15 19:45:47	We believe the #SDGs is simple enough to adapt; we have the team with the know-how to support your initiatives. Have a wonderful evening.
853333533540196352	2017-04-15 19:45:43	We particularly support in the areas of awareness &amp; expert-knowledge in adapting the #SDGs locally in order to get Nigeria on the #SDGs Map
853333519518576641	2017-04-15 19:45:39	The SDGsNigeria Action Group @SDGsNGA is a social platform leading conversation on achieving the #SDGs in Nigeria
853333516548964352	2017-04-15 19:45:39	BAM! Germany Converts Coal Mine Into Giant Battery Storage for #Solar &amp; #WindPower https://t.co/ZGqMZKzcE8 #climate #cdnpoli #go100re https://t.co/5u42tmt4ZG
853333500761657346	2017-04-15 19:45:35	Will Trump dump the Paris #Climate agreement? https://t.co/fqZacEDHPO via @RedGreenandBlue #marchforscience
853333430985248773	2017-04-15 19:45:18	Countries don't invest fast enough to meet Sustainable Development Goals water &amp; sanitation targets https://t.co/YW66bpowDE #SDGs https://t.co/n5e7e1iso9
853333401784418304	2017-04-15 19:45:11	..to CO2 emissions from fossil.. #climatechange @realdonaldtrump @EPAScottPruitt https://t.co/jnaEoqMoIC
853333398877749248	2017-04-15 19:45:11	A tree, blue sky &amp; Newfound Lake. #environment #tree #lake #NH #nature #earth #newhampshire… https://t.co/cnt15fP9BL https://t.co/VJooknJ1CM
853333389398638592	2017-04-15 19:45:08	RT Sasja Beslik: This is how denial works.#denial #climatechange https://t.co/W8t4t0NeDF https://t.co/Qbn7whW5YV
853333370633322497	2017-04-15 19:45:04	#Environment &amp; #Climate eDaily — https://t.co/ouMto12Wwc — #CdnPoli #FNPoli Tshishatshitin @jsinvr @theslimdude @sjandrews76 #environment
853333356863533056	2017-04-15 19:45:01	A tree, blue sky &amp; Newfound Lake. #environment #tree #lake #NH #nature #earth #newhampshire… https://t.co/cnt15fP9BL
853333352052662272	2017-04-15 19:44:59	Atlantic Ocean heat is melting #Arctic sea ice further eastwards than ever before #Climate https://t.co/u5f0LFma0M
853333325779542017	2017-04-15 19:44:53	8 Signs You’re Not the Environmentalist You Think You Are https://t.co/Og3TrmVT2L #Climate #ClimateChange #Cosmopolitan https://t.co/vSftBNScmV
853333244762304518	2017-04-15 19:44:34	Atlantic Ocean heat is melting #Arctic sea ice further eastwards than ever before #Climate https://t.co/u5f0LFma0M
853333216987680769	2017-04-15 19:44:27	RT Allan Margolin: This March = 2nd hottest March on record, a sign of rising #climatechange https://t.co/EfmsF9WJd2 https://t.co/RkylvzER4L
853333200860590080	2017-04-15 19:44:23	JOIN: Apr 20 at 11am ET #WBlive &amp; learn why we must invest in #GenerationNow to reach #SDGs https://t.co/TbfYZChqHN
853333200285949952	2017-04-15 19:44:23	ABRUPT Climate Changes in Global Atmospheric Circulation Patterns; Jet Stream EXTREMES. https://t.co/49GNZZ5ftD #climatechange #climate https://t.co/0YzYAaAB7w
853333179628957700	2017-04-15 19:44:18	Losing the Earth Under You: Thawing permafrost at a time of #climatechange means a new architecture for the North. https://t.co/pNuNsfWPNX https://t.co/0TvYVO1HXL
853333159383060480	2017-04-15 19:44:14	8 Signs You’re Not the Environmentalist You Think You Are https://t.co/Og3TrmVT2L #Climate #ClimateChange #Cosmopolitan https://t.co/vSftBNScmV
853333144564416512	2017-04-15 19:44:10	Scientists just found a strange and worrying crack in one of Greenland’s biggest glaciers https://t.co/EsA2Y9jM08 #climate
853333123026878465	2017-04-15 19:44:05	Why clean and green? Decrease #greenhousegasemissions Decrease #climatechange Could decrease #energycosts
853333105981214720	2017-04-15 19:44:01	Trying to put a $ figure on destroying something that belongs to our future generations #CoralReefs #climate https://t.co/tIN56p8qij
853333023055638531	2017-04-15 19:43:41	@RepDonBeyer launches #FactCheck Project to correct the record @HouseScience hearings, hitting R's #climate errors https://t.co/pxlaXqh3Hw
853333005527433217	2017-04-15 19:43:37	7 Tactics for Meeting the #Architecture 2030 Challenge and Beyond https://t.co/1NcZEoDsl7 via @Redshift_ADSK #sustainability #climatechange https://t.co/si3AQTKRVK
853332983499153409	2017-04-15 19:43:32	Modern waste treatment plant opened in Mesaieed #technology #Environment #Municipality https://t.co/2izlMgpTiP https://t.co/XKIUtol252
853332976226250757	2017-04-15 19:43:30	We Hope Our Ecovillage Will Usher In A New Paradigm Of Living In Full Responsibility, #Sustainability https://t.co/sD04Ox1XDJ
853332957389496320	2017-04-15 19:43:25	Impassioned speech from @RevYearwood in #Oregon talking about young people fearful for a future if we do nothing about #ClimateChange @OLCV https://t.co/Tm4PNYFpfC
853332908815388672	2017-04-15 19:43:14	Countries don't invest fast enough to meet Sustainable Development Goals water &amp; sanitation targets https://t.co/YW66bpowDE #SDGs https://t.co/n5e7e1iso9
853332891681607681	2017-04-15 19:43:10	We're hosting an #EarthDay contest for youth: what #climatechange question would you ask @DavidSuzuki? https://t.co/N8rXgvFP2f
853332810148478978	2017-04-15 19:42:50	Atlantic Ocean heat is melting #Arctic sea ice further eastwards than ever before #Climate https://t.co/u5f0LFma0M
853332763960848384	2017-04-15 19:42:39	#Climatechange has significant implications for our health. Rising temperatures will likely lead to increased air pollution.
853332759049383937	2017-04-15 19:42:38	"@UNSDI_NCO @CGIAR ""Read the @UNSDI_NCO Daily at https://t.co/uPE2L3Oz45 #UNSDI -Care to Share Geo-info! Main contributors r @CGIAR #climatechange #didyouknow"""
853332649389293569	2017-04-15 19:42:12	New Student-Centered Global project - 4 weeks about several #SDGs +20 participating countries, starting May 1. Collaboration key! #MIEexpert https://t.co/wUvuPjZrkN
853332628895879169	2017-04-15 19:42:07	The Great Barrier Reef Is In Its Final 'Terminal Stage' via @forbes https://t.co/82RAMG5ASp #ClimateChange
853662269036797953	2017-04-16 17:31:59	China solar, wind to attract $780 billion investment by 2030 - research report https://t.co/qWkRMz6c8i #itstimetochange #climatechange..
853662204809404418	2017-04-16 17:31:44	Great news! @CornellDining rolling out reusable takeout containers during #sustainability month! @Cornell https://t.co/9pGGhh0Pa1 https://t.co/k6XAGGUDW7
853662192435986432	2017-04-16 17:31:41	The 'simple question' that can change your mind about global warming https://t.co/zvHU7kK4SW #itstimetochange #climatechange @ZEROCO2_ ...
853662167291318272	2017-04-16 17:31:35	A message from the Great Barrier Reef to the world. Time to #ActOnClimate. RT if you agree! #climate #cdnpoli #NoKXL #waterislife https://t.co/OhsOEXbE5C
853662157396946946	2017-04-16 17:31:33	As the Arctic Ocean defrosts scientists worry whether narwhals can keep pace with their melting world https://t.co/lQEiHPFgCv #ClimateChange https://t.co/QaktqM4ziy
853662083396796416	2017-04-16 17:31:15	"Use ""alternative scientific methodology."" I.e., reject proven scientific tools in favor of pseudoscience. #climate https://t.co/WAPso4Mm3d"
853662071350808576	2017-04-16 17:31:12	As the Arctic Ocean defrosts scientists worry whether narwhals can keep pace with their melting world https://t.co/lQEiHPFgCv #ClimateChange https://t.co/QaktqM4ziy
853662057253576705	2017-04-16 17:31:09	As the Arctic Ocean defrosts scientists worry whether narwhals can keep pace with their melting world https://t.co/lQEiHPFgCv #ClimateChange https://t.co/QaktqM4ziy
853662051440488448	2017-04-16 17:31:07	Not that! How Warming Could Impact Your Easter Chocolate https://t.co/e4evgSEpYv via @ClimateCentral #climate https://t.co/gRetdDiGuQ
853662050639200257	2017-04-16 17:31:07	A message from the Great Barrier Reef to the world. Time to #ActOnClimate. RT if you agree! #climate #cdnpoli #NoKXL #waterislife https://t.co/OhsOEXbE5C
853662019391717376	2017-04-16 17:31:00	#Construction #Industry Stakeholders Express Confidence in GSAS and the #Sustainability #Advancement in Region. https://t.co/8k08wzNXOV https://t.co/CIpdrWkixw
853661952555589632	2017-04-16 17:30:44	World Must Reach Net Zero Emissions Sooner, Study Finds, to Reach Paris Climate Goal https://t.co/7xH7plalPC #ClimateChange
853661949539872768	2017-04-16 17:30:43	A group of German veterinarians are trying to help nomads in #Ethiopia adapt to the changing climate #drought #climatechange https://t.co/cIqYBU6Sth
853661944083075073	2017-04-16 17:30:42	This date in #climate: 2016 - #Maldives set new all-time heat record: 34.9C #globalwarming #aosis #weatherextremes
853661932708139010	2017-04-16 17:30:39	As the Arctic Ocean defrosts scientists worry whether narwhals can keep pace with their melting world https://t.co/lQEiHPFgCv #ClimateChange https://t.co/QaktqM4ziy
853661932179656705	2017-04-16 17:30:39	A message from the Great Barrier Reef to the world. Time to #ActOnClimate. RT if you agree! #climate #cdnpoli #NoKXL #waterislife https://t.co/OhsOEXbE5C
853661908993310721	2017-04-16 17:30:34	Remember My Lai Massacre！ #ClimateChange #Anonymous #WikiLeaks https://t.co/cZJG76MtUD
853661890551185408	2017-04-16 17:30:29	#Molokai residents are invited to upcoming #community discussions on reaching 100% #RenewableEnergy: https://t.co/rhjJKKrd9s #sustainability https://t.co/MABB1UXFSB
853661884939091968	2017-04-16 17:30:28	As the Arctic Ocean defrosts scientists worry whether narwhals can keep pace with their melting world https://t.co/lQEiHPFgCv #ClimateChange https://t.co/QaktqM4ziy
853661864923983872	2017-04-16 17:30:23	In the name of man-made global warming, Obama has been waging an economic jihad against the middle class: https://t.co/ARtJ9KswQ3 #climate
853661863724425218	2017-04-16 17:30:23	Any UK #climatechange deniers should be forced to watch #SeaFretPlay &amp; learn about the WWII coastal pillboxes being swallowed by the sea https://t.co/FsK8Pntl7a
853661821152223233	2017-04-16 17:30:13	Do you measure the water usage at your festival? My interview with Event Water Solution. #sustainability https://t.co/lb6pJJIJJ8 https://t.co/HMmZGszbsj
853661780723335168	2017-04-16 17:30:03	As the Arctic Ocean defrosts scientists worry whether narwhals can keep pace with their melting world https://t.co/lQEiHPFgCv #ClimateChange https://t.co/QaktqM4ziy
853661768924647425	2017-04-16 17:30:00	Dead Sea evidence of unprecedented drought is warning for future. #ClimateChange #ActOnClimate https://t.co/Ql9a9gYiu8
853661566180503552	2017-04-16 17:29:12	Old buildings often express: this is sustainable ! #Berlin #Architecture #Sustainability #sustainable #pictureofday #picture https://t.co/GzyVJVXn51
853661539869577216	2017-04-16 17:29:06	Read my first blog! How to make small changes for sustainable eating. #Sustainability #sustainablefood #dietitian https://t.co/p849q3YJs0
853661522458968068	2017-04-16 17:29:01	Hannah Rothstein's series, National Parks 2050, works to make #climatechange less abstract. https://t.co/D8tbW6ya6t #art
853661510018756609	2017-04-16 17:28:58	#SHARKS are very Important to the #Environment #Humans aren't... https://t.co/irRM0k2BBW
853661506801729538	2017-04-16 17:28:58	#Iowa City's #Sustainability Showcase: Gaia's Peace Garden Blooms As Model Urban Oasis https://t.co/3MsLSgvCX9
853661446256947200	2017-04-16 17:28:43	Why scientists are fighting back: We've had enough of Trump's war on facts via /r/Sustainable https://t.co/Sm0ykWOdcc #sustainability https://t.co/vkcGWBTC3J
853661424639397888	2017-04-16 17:28:38	2017 SkS Weekly Climate Change &amp; Global Warming Digest #15 .. https://t.co/TwFpSAdcZs #climatechange
853661405161115651	2017-04-16 17:28:33	https://t.co/nmVjgJTWWP March Was Second Hottest on Record Globally #climate #recordbreaking #hot https://t.co/kxxk4lMvg7
853661396265050112	2017-04-16 17:28:31	The latest The #Sustainability Daily! https://t.co/vlFBYYEwpw #worktrends
853661376304357376	2017-04-16 17:28:27	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/rwduFbzFN4 @NACD… https://t.co/rUVJhFXNJR https://t.co/nlu1tcHD5N
853661362001772545	2017-04-16 17:28:23	This March = 2nd hottest March on record, a sign of rising #climatechange https://t.co/D000Peqg2S via @ClimateCentral @washumom @BooVay7 https://t.co/bWxzOQ9ZTJ
853661334986268673	2017-04-16 17:28:17	March Was Second Hottest on Record Globally https://t.co/H3YdsxxlwR #itstimetochange #climatechange Join @ZEROCO2_...
853661286223269888	2017-04-16 17:28:05	Must Read Article: If Education Is the Cure for Poverty,Then How Do We Make the Antidote? https://t.co/GqXxI5TlaT @brbrasseur #edchat #SDGs https://t.co/pFMykTOenj
853661284780437504	2017-04-16 17:28:05	Achieving #SDGs requires #climate &amp; disaster risk-informed dev. #SolomonIslands @UNDP &amp; @MFATgovtNZ https://t.co/1ElovOuqMo #MEXICOGP2017 https://t.co/LyKUMqLEfx
853661278635794433	2017-04-16 17:28:03	Japan facing massive #potato chip shortage, @UPI https://t.co/DHSPt6lIP9 #climate #typhoon
853661251322482689	2017-04-16 17:27:57	"#EmpowerWomen, ""transform an entire economy!"" @rabyanoor1 AND reverse #globalwarming https://t.co/IonfdAukMU @ProjectDrawdown @reinventnet https://t.co/ZZVODZgdY6"
853661204920840193	2017-04-16 17:27:46	Agriculture can play an important role in addressing #climatechange. Here’s why https://t.co/2JVEcFBxJ4
853661168220680192	2017-04-16 17:27:37	Trump is creating a void on #climatechange. Can CA get other states to help fill it? https://t.co/eqrLznZo5d via @latimes @NJdoc @brontyman https://t.co/ivtyilD3wg
853661166719164416	2017-04-16 17:27:37	This March was the second-warmest March in 137 years, because why stop now? https://t.co/n32VLdTIWM via @mashable #climate
853661151070232576	2017-04-16 17:27:33	Only 30-40 left worldwide. https://t.co/5ebYvP1txy #WWF #environment
853661084254748676	2017-04-16 17:27:17	#GlobalWarming Could Thaw Far More Permafrost Than Expected, Study Says https://t.co/VWdoAHTmEQ #ClimateChange #ClimateActionNow
853661063312584704	2017-04-16 17:27:12	Andy Murray joins plea to British PM over climate change promises @andy_murray #climatechange https://t.co/BtyY4tQTan
853661061253345280	2017-04-16 17:27:11	A message from the Great Barrier Reef to the world. Time to #ActOnClimate. RT if you agree! #climate #cdnpoli #NoKXL #waterislife https://t.co/OhsOEXbE5C
853661056857669633	2017-04-16 17:27:10	Bipartisan #Climate Solutions Caucus has grown from 16 to 36 members this year! Help add more: https://t.co/SVnmkx2f0m @350 @EnvDefenseFund https://t.co/Q9Ypf0Z8Ss
853661026465787904	2017-04-16 17:27:03	#environment 22,000 years of history evaporates after freezer failure melts Arctic ice cores https://t.co/OClRctUHm2
853661019813629952	2017-04-16 17:27:02	#sustainablefashion #sustainable #ecofashion #environment #hemp #streetwear #handmade #design #biodegradable #fashion #womensfashion #style https://t.co/CRAZOIGrcR
853660984103370752	2017-04-16 17:26:53	Executive Board members of @UNDP @UN_Women @UNFPA @UNOPS @UNICEF meet #Nepal Planning Commission 2 discuss #SDGs #EbVisitNepal @SDGaction https://t.co/QDpq0eZwC5
853660948648931328	2017-04-16 17:26:45	#ClimateChange If you care for the planet - try #meatfree. https://t.co/yzOf3AVr12
853660942973886466	2017-04-16 17:26:43	#GlobalWarming Could Thaw Far More Permafrost Than Expected, Study Says https://t.co/VWdoAHTmEQ #ClimateChange #ClimateActionNow
853660867757559813	2017-04-16 17:26:25	The latest News and Politics! https://t.co/VivqYfComS #climatechange #healthcare
853660859687501824	2017-04-16 17:26:23	@BCYoungLibs @SuzanneAnton @JaneSpitzBC Want some #green #SCHOOLS #kids #entertainment again? in #Vancouver #event like  to see #sustainability #edutainment https://t.co/1wsfhOfTF8
853660859276578816	2017-04-16 17:26:23	No El Niño — but March 2017 was second hottest ever recorded | @robertscribbler https://t.co/JvSw2JVv7H #climate #divest https://t.co/BzLHtN8CBe
853660839919976449	2017-04-16 17:26:19	Businesses can get involved in the Sustainable Devrlopment Goals #SDGs https://t.co/vYCmStd7AI … https://t.co/gn3S8g5qh9 #EUSciComm
853660692947271680	2017-04-16 17:25:44	Support Innovative Projects To Combat #Climate Change and Protect Our Planet https://t.co/xuitqL0BZb
853660633383829504	2017-04-16 17:25:29	March Was Second Hottest on Record Globally https://t.co/H3YdsxxlwR #itstimetochange #climatechange Join @ZEROCO2_...
853660616224931840	2017-04-16 17:25:25	Carbon Emissions Factor Into Major Oil Sands Shakeup https://t.co/5uMNlkSFjN #itstimetochange #climatechange Join @ZEROCO2_...
853660600198545409	2017-04-16 17:25:21	Great Barrier Reef: Two-thirds damaged in 'unprecedented' bleaching https://t.co/JoCdKUvndP #itstimetochange #climatechange Join @ZEROCO2_..
853660582066761728	2017-04-16 17:25:17	☃️☃️☃️ 3rd year in a row: Sea ice extent hits record low at both poles - https://t.co/p3mIMpgO8Y #science #climate #arctic #antarctica https://t.co/ygXm0RNDkh
853660555336396801	2017-04-16 17:25:11	“It’s showtime for soil #biodiversity ... but we're losing it fast” https://t.co/RJ5SByKRZC #ClimateChange #agriculture #ecology https://t.co/Gx7ohoIXzk
853660553981702145	2017-04-16 17:25:10	Notes on Franchisor sustainability https://t.co/HglxoDHeVp #franchisor #sustainability https://t.co/XLfcIDbYx4
853660526836166656	2017-04-16 17:25:04	Video: How do we build a society without fossil fuels? #Climate advocate @MonicaArayaTica outlines a bold vision: https://t.co/Hx3Zp114lK https://t.co/mFQKtQr3ot
853660470737334272	2017-04-16 17:24:51	Video: How do we build a society without fossil fuels? #Climate advocate @MonicaArayaTica outlines a bold vision: https://t.co/Hx3Zp114lK https://t.co/mFQKtQr3ot
853660468610609152	2017-04-16 17:24:50	Carbon Emissions Factor Into Major Oil Sands Shakeup. #ClimateChange #KeepItInTheGround https://t.co/GlwZcTGXgx
853660313333506048	2017-04-16 17:24:13	The 'simple question' that can change your mind about global warming https://t.co/zvHU7kK4SW #itstimetochange #climatechange @ZEROCO2_ ...
853660279238008833	2017-04-16 17:24:05	#globalwarming is a fact, but also that @POTUS is complete idiot! what a sad moment for humanity! #moab #TheResistance https://t.co/HzOfVace43
853660230898651136	2017-04-16 17:23:53	.@NASA images show shocking transformation of Arctic from impact of #climatechange. We must act before it's too late https://t.co/7rqv4rsRUR
853660219804491776	2017-04-16 17:23:51	Yet another way in which the #LNP Government is jeopardising Australia's future to repay its 'donors'. #auspol #climatechange https://t.co/7bSomK5Z36
853660211701325826	2017-04-16 17:23:49	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660207976767490	2017-04-16 17:23:48	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660207959998464	2017-04-16 17:23:48	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660207943233536	2017-04-16 17:23:48	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660207938981889	2017-04-16 17:23:48	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660207788040192	2017-04-16 17:23:48	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660207771201537	2017-04-16 17:23:48	Investors Want to Engage on #Sustainability—Are You Prepared? https://t.co/cSWzEggTyf @NACD @CamberView #corpgov #CEO #CFO #Board #ESG #CSR https://t.co/veHDzv98gR
853660160514019328	2017-04-16 17:23:37	Great Barrier Reef: Two-thirds damaged in 'unprecedented' bleaching https://t.co/JoCdKUvndP #itstimetochange #climatechange Join @ZEROCO2_..
