node_x,node_y,weight,year
1623,686,1,2017
1623,705,1,2017
1623,725,1,2017
1623,729,1,2017
1623,740,1,2017
1623,756,1,2017
1623,765,5,2017
1623,766,1,2017
1623,782,1,2017
1623,824,2,2017
1623,832,1,2017
1623,889,1,2017
1623,908,1,2017
1623,950,3,2017
1623,963,1,2017
1623,971,1,2017
1623,975,3,2017
1623,1002,1,2017
1623,1012,1,2017
1623,1025,1,2017
1623,1042,1,2017
1623,1069,1,2017
1623,1077,1,2017
1623,1110,1,2017
1623,1124,2,2017
1623,1141,3,2017
1623,1209,3,2017
1623,1213,1,2017
1623,1214,5,2017
1623,1225,1,2017
1623,1285,1,2017
1623,1292,1,2017
1623,1302,1,2017
1623,1305,2,2017
1623,1309,1,2017
1623,1314,2,2017
1623,1330,1,2017
1623,1331,3,2017
1623,1368,1,2017
1623,1370,1,2017
1623,1384,1,2017
1623,1389,3,2017
1623,1399,2,2017
1623,1405,2,2017
1623,1460,1,2017
1623,1519,1,2017
1623,1554,2,2017
1623,1573,1,2017
1623,1583,1,2017
1623,1596,1,2017
1623,1634,2,2017
1623,1640,2,2017
1623,1646,1,2017
1623,1667,1,2017
1623,1673,1,2017
1623,1685,1,2017
1623,1755,1,2017
1623,1767,1,2017
1623,1778,1,2017
1623,1875,5,2017
1623,1915,1,2017
1623,1921,1,2017
1623,1958,11,2017
1623,1968,1,2017
1623,1983,1,2017
1623,1993,1,2017
1623,1995,3,2017
1623,2016,1,2017
1623,2021,2,2017
1623,2054,2,2017
1623,2065,2,2017
1623,2108,1,2017
1623,2166,4,2017
1623,2181,1,2017
1623,2187,1,2017
1623,2205,1,2017
1623,2230,1,2017
1623,2260,1,2017
1623,2298,1,2017
1623,2315,3,2017
1623,2316,1,2017
1623,2370,1,2017
1623,2384,1,2017
1623,2426,1,2017
1623,2430,1,2017
1623,2445,2,2017
1623,2459,1,2017
1623,2482,11,2017
1623,2489,1,2017
1623,2508,1,2017
1623,2512,7,2017
1623,2522,1,2017
1623,2529,8,2017
1623,2530,3,2017
1625,1264,1,2017
1625,2512,1,2017
1626,729,1,2017
1626,1384,1,2017
1626,1478,2,2017
1626,1481,1,2017
1626,1866,1,2017
1626,2065,1,2017
1626,2308,1,2017
1626,2451,1,2017
1626,2482,3,2017
1626,2512,2,2017
1626,2516,1,2017
1627,245,1,2017
1627,1172,1,2017
1627,1478,1,2017
1627,2081,1,2017
1627,2190,1,2017
1627,2216,1,2017
1627,2482,1,2017
1628,179,1,2017
1628,967,1,2017
1628,1209,1,2017
1628,2479,1,2017
1628,2482,1,2017
1628,2505,1,2017
1629,229,1,2017
1629,302,1,2017
1629,882,1,2017
1629,1769,1,2017
1629,1854,1,2017
1629,2445,1,2017
1629,2479,1,2017
1629,2512,1,2017
1629,2527,1,2017
1630,21,1,2017
1630,963,2,2017
1630,973,1,2017
1630,1120,1,2017
1630,1372,2,2017
1630,1660,1,2017
1630,2061,1,2017
1630,2171,1,2017
1630,2261,1,2017
1630,2297,1,2017
1630,2317,2,2017
1630,2429,1,2017
1630,2482,1,2017
1630,2512,1,2017
1631,100,1,2017
1631,1256,1,2017
1631,1315,1,2017
1631,2045,1,2017
1631,2512,1,2017
1632,1550,1,2017
1632,2257,1,2017
1632,2283,1,2017
1632,2451,1,2017
1634,161,1,2017
1634,558,1,2017
1634,647,2,2017
1634,765,2,2017
1634,882,1,2017
1634,1012,1,2017
1634,1034,1,2017
1634,1305,2,2017
1634,1331,1,2017
1634,1488,1,2017
1634,1623,2,2017
1634,1915,1,2017
1634,2240,1,2017
1634,2303,1,2017
1634,2462,1,2017
1637,1145,1,2017
1637,1478,1,2017
1637,1507,1,2017
1637,1853,1,2017
1637,1871,1,2017
1637,1968,1,2017
1637,2255,1,2017
1637,2482,1,2017
1637,2512,1,2017
1638,59,1,2017
1638,127,1,2017
1638,553,1,2017
1638,597,1,2017
1638,626,1,2017
1638,709,1,2017
1638,732,1,2017
1638,782,1,2017
1638,1048,1,2017
1638,1236,1,2017
1638,1305,1,2017
1638,1862,1,2017
1638,2021,1,2017
1638,2139,1,2017
1638,2166,1,2017
1638,2183,1,2017
1638,2292,1,2017
1638,2356,1,2017
1638,2482,2,2017
1638,2530,1,2017
1640,627,2,2017
1640,644,1,2017
1640,1124,1,2017
1640,1262,1,2017
1640,1314,2,2017
1640,1331,2,2017
1640,1399,2,2017
1640,1623,2,2017
1640,1734,1,2017
1640,1939,1,2017
1640,2315,1,2017
1640,2445,2,2017
1640,2512,2,2017
1645,509,1,2017
1645,942,1,2017
1645,1321,1,2017
1645,2512,1,2017
1646,38,1,2017
1646,49,1,2017
1646,293,1,2017
1646,346,1,2017
1646,528,1,2017
1646,562,1,2017
1646,647,1,2017
1646,745,1,2017
1646,775,3,2017
1646,806,1,2017
1646,832,1,2017
1646,961,1,2017
1646,1055,1,2017
1646,1399,1,2017
1646,1402,1,2017
1646,1478,1,2017
1646,1543,1,2017
1646,1623,1,2017
1646,1755,1,2017
1646,1763,1,2017
1646,1862,1,2017
1646,1875,1,2017
1646,1985,1,2017
1646,2236,1,2017
1646,2315,1,2017
1646,2341,1,2017
1646,2470,1,2017
1646,2482,1,2017
1646,2502,1,2017
1646,2512,3,2017
1646,2515,1,2017
1647,963,1,2017
1647,1042,1,2017
1647,2021,1,2017
1647,2154,1,2017
1647,2184,1,2017
1647,2306,1,2017
1649,238,1,2017
1649,1277,1,2017
1649,2021,1,2017
1649,2512,1,2017
1649,2522,1,2017
1650,965,1,2017
1650,2065,1,2017
1650,2462,1,2017
1650,2470,1,2017
1650,2512,1,2017
1650,2530,1,2017
1654,291,1,2017
1654,321,1,2017
1654,336,1,2017
1654,346,1,2017
1654,414,1,2017
1654,553,2,2017
1654,1214,1,2017
1654,1389,1,2017
1654,1584,1,2017
1654,1995,1,2017
1654,2187,1,2017
1654,2315,1,2017
1654,2426,2,2017
1654,2482,1,2017
1654,2512,1,2017
1654,2522,1,2017
1655,18,1,2017
1655,766,1,2017
1655,902,1,2017
1655,965,1,2017
1655,1055,1,2017
1655,2145,2,2017
1655,2482,1,2017
1655,2502,1,2017
1657,475,1,2017
1657,1683,1,2017
1657,2065,1,2017
1657,2345,1,2017
1657,2512,1,2017
1658,2065,1,2017
1658,2171,1,2017
1659,1124,1,2017
1659,1197,1,2017
1659,1417,1,2017
1659,1968,1,2017
1659,2512,2,2017
1660,260,1,2017
1660,270,1,2017
1660,291,1,2017
1660,320,1,2017
1660,341,1,2017
1660,361,1,2017
1660,493,2,2017
1660,541,1,2017
1660,550,1,2017
1660,553,3,2017
1660,617,1,2017
1660,765,1,2017
1660,845,1,2017
1660,968,1,2017
1660,973,1,2017
1660,1042,1,2017
1660,1144,1,2017
1660,1145,1,2017
1660,1185,1,2017
1660,1209,1,2017
1660,1249,1,2017
1660,1265,1,2017
1660,1374,1,2017
1660,1478,2,2017
1660,1630,1,2017
1660,1704,1,2017
1660,1993,1,2017
1660,2021,1,2017
1660,2045,1,2017
1660,2053,1,2017
1660,2258,1,2017
1660,2292,1,2017
1660,2296,1,2017
1660,2317,1,2017
1660,2426,2,2017
1660,2429,1,2017
1660,2444,1,2017
1660,2482,2,2017
1660,2512,1,2017
1660,2515,1,2017
1660,2522,3,2017
1660,2529,2,2017
1661,37,1,2017
1661,736,1,2017
1661,766,1,2017
1661,905,1,2017
1661,950,1,2017
1661,1158,1,2017
1661,1740,1,2017
1661,2526,1,2017
1662,37,1,2017
1662,71,1,2017
1662,223,1,2017
1662,417,1,2017
1662,712,1,2017
1662,909,1,2017
1662,931,1,2017
1662,1113,1,2017
1662,1124,1,2017
1662,1174,1,2017
1662,1314,1,2017
1662,1666,1,2017
1662,1837,1,2017
1662,1939,1,2017
1662,1949,1,2017
1662,1997,1,2017
1662,2191,1,2017
1662,2204,1,2017
1662,2230,1,2017
1662,2445,1,2017
1662,2482,2,2017
1664,340,1,2017
1664,761,1,2017
1664,766,1,2017
1664,936,1,2017
1664,956,1,2017
1664,1209,1,2017
1664,1214,1,2017
1664,1596,1,2017
1664,1666,1,2017
1664,1726,1,2017
1664,1780,1,2017
1664,1958,1,2017
1664,1968,1,2017
1664,2287,1,2017
1664,2315,1,2017
1664,2426,2,2017
1664,2474,1,2017
1664,2482,2,2017
1664,2529,2,2017
1665,1726,1,2017
1665,2022,1,2017
1665,2242,1,2017
1665,2512,1,2017
1666,37,1,2017
1666,340,1,2017
1666,644,1,2017
1666,931,1,2017
1666,1113,1,2017
1666,1662,1,2017
1666,1664,1,2017
1666,1676,1,2017
1666,1837,1,2017
1666,1867,1,2017
1666,1958,1,2017
1666,1962,1,2017
1666,2191,1,2017
1666,2230,1,2017
1666,2482,1,2017
1666,2512,1,2017
1667,37,1,2017
1667,86,1,2017
1667,102,1,2017
1667,147,1,2017
1667,231,1,2017
1667,254,1,2017
1667,314,1,2017
1667,370,1,2017
1667,417,2,2017
1667,445,2,2017
1667,454,1,2017
1667,529,1,2017
1667,553,1,2017
1667,668,1,2017
1667,678,1,2017
1667,681,1,2017
1667,777,1,2017
1667,942,1,2017
1667,963,2,2017
1667,993,1,2017
1667,1055,1,2017
1667,1124,2,2017
1667,1141,2,2017
1667,1149,1,2017
1667,1177,1,2017
1667,1209,1,2017
1667,1236,1,2017
1667,1261,1,2017
1667,1282,1,2017
1667,1285,1,2017
1667,1314,1,2017
1667,1331,3,2017
1667,1374,1,2017
1667,1389,2,2017
1667,1419,1,2017
1667,1451,1,2017
1667,1460,2,2017
1667,1462,1,2017
1667,1488,2,2017
1667,1496,2,2017
1667,1579,1,2017
1667,1590,1,2017
1667,1593,1,2017
1667,1623,1,2017
1667,1668,2,2017
1667,1716,1,2017
1667,1725,2,2017
1667,1745,2,2017
1667,1829,1,2017
1667,1937,1,2017
1667,1958,1,2017
1667,1968,9,2017
1667,1972,1,2017
1667,1993,2,2017
1667,2020,1,2017
1667,2065,1,2017
1667,2091,1,2017
1667,2122,1,2017
1667,2163,1,2017
1667,2258,1,2017
1667,2267,3,2017
1667,2308,1,2017
1667,2315,3,2017
1667,2380,1,2017
1667,2471,1,2017
1667,2474,1,2017
1667,2482,3,2017
1667,2512,6,2017
1667,2526,2,2017
1667,2529,1,2017
1668,181,1,2017
1668,293,1,2017
1668,782,1,2017
1668,900,1,2017
1668,1025,1,2017
1668,1055,1,2017
1668,1470,1,2017
1668,1488,2,2017
1668,1496,2,2017
1668,1517,1,2017
1668,1667,2,2017
1668,1725,2,2017
1668,1821,1,2017
1668,2081,1,2017
1668,2165,1,2017
1668,2230,2,2017
1668,2236,1,2017
1668,2258,1,2017
1668,2267,3,2017
1668,2451,1,2017
1668,2482,1,2017
1668,2512,1,2017
1670,270,1,2017
1670,963,1,2017
1670,2512,1,2017
1673,1214,1,2017
1673,1405,1,2017
1673,1623,1,2017
1673,1875,3,2017
1673,2230,1,2017
1674,286,1,2017
1674,948,1,2017
1674,1536,1,2017
1675,921,1,2017
1675,961,1,2017
1675,1166,1,2017
1675,1191,1,2017
1675,1209,1,2017
1675,1244,1,2017
1675,2512,1,2017
1676,449,1,2017
1676,528,1,2017
1676,644,1,2017
1676,766,1,2017
1676,1249,1,2017
1676,1372,1,2017
1676,1441,1,2017
1676,1486,1,2017
1676,1666,1,2017
1676,1760,1,2017
1676,1867,1,2017
1676,1962,1,2017
1676,2139,1,2017
1676,2308,1,2017
1676,2512,1,2017
1677,214,2,2017
1677,766,1,2017
1677,885,1,2017
1677,1423,1,2017
1677,1522,1,2017
1677,1740,1,2017
1677,2065,1,2017
1677,2512,1,2017
1678,24,1,2017
1678,50,1,2017
1678,155,1,2017
1678,214,1,2017
1678,291,1,2017
1678,318,1,2017
1678,349,1,2017
1678,528,1,2017
1678,553,3,2017
1678,600,1,2017
1678,659,1,2017
1678,661,1,2017
1678,752,1,2017
1678,766,1,2017
1678,800,1,2017
1678,845,3,2017
1678,865,1,2017
1678,890,1,2017
1678,931,1,2017
1678,942,3,2017
1678,950,2,2017
1678,970,1,2017
1678,974,1,2017
1678,1114,1,2017
1678,1209,2,2017
1678,1256,3,2017
1678,1282,1,2017
1678,1331,1,2017
1678,1385,1,2017
1678,1389,1,2017
1678,1393,1,2017
1678,1402,1,2017
1678,1416,1,2017
1678,1460,1,2017
1678,1478,5,2017
1678,1539,1,2017
1678,1553,1,2017
1678,1584,1,2017
1678,1600,1,2017
1678,1680,1,2017
1678,1683,1,2017
1678,1733,2,2017
1678,1740,3,2017
1678,1762,1,2017
1678,1777,1,2017
1678,1805,1,2017
1678,1853,2,2017
1678,1854,2,2017
1678,1875,2,2017
1678,1966,1,2017
1678,1976,1,2017
1678,2042,1,2017
1678,2063,1,2017
1678,2117,1,2017
1678,2131,1,2017
1678,2166,2,2017
1678,2185,1,2017
1678,2187,1,2017
1678,2188,1,2017
1678,2231,2,2017
1678,2240,2,2017
1678,2254,1,2017
1678,2258,2,2017
1678,2287,1,2017
1678,2292,1,2017
1678,2296,1,2017
1678,2297,1,2017
1678,2308,1,2017
1678,2315,1,2017
1678,2380,1,2017
1678,2382,1,2017
1678,2385,1,2017
1678,2392,1,2017
1678,2409,2,2017
1678,2451,2,2017
1678,2456,1,2017
1678,2471,1,2017
1678,2482,5,2017
1678,2512,2,2017
1678,2515,4,2017
1678,2516,1,2017
1678,2529,3,2017
1680,950,1,2017
1680,1600,1,2017
1680,1678,1,2017
1680,1762,1,2017
1680,1777,1,2017
1680,2296,1,2017
1680,2380,1,2017
1680,2512,1,2017
1681,100,1,2017
1681,291,1,2017
1681,319,1,2017
1681,741,1,2017
1681,1141,1,2017
1681,1209,1,2017
1681,1478,1,2017
1681,1699,1,2017
1681,1919,1,2017
1681,1948,1,2017
1681,2131,1,2017
1681,2258,1,2017
1681,2482,2,2017
1681,2512,3,2017
1683,214,1,2017
1683,341,1,2017
1683,381,1,2017
1683,475,1,2017
1683,500,1,2017
1683,509,1,2017
1683,563,1,2017
1683,638,1,2017
1683,717,1,2017
1683,733,1,2017
1683,756,1,2017
1683,800,1,2017
1683,885,1,2017
1683,911,1,2017
1683,1055,1,2017
1683,1116,1,2017
1683,1120,1,2017
1683,1124,1,2017
1683,1209,1,2017
1683,1211,1,2017
1683,1282,1,2017
1683,1309,1,2017
1683,1331,1,2017
1683,1344,2,2017
1683,1386,1,2017
1683,1389,2,2017
1683,1443,1,2017
1683,1478,3,2017
1683,1486,1,2017
1683,1507,1,2017
1683,1529,1,2017
1683,1553,1,2017
1683,1561,1,2017
1683,1588,2,2017
1683,1592,1,2017
1683,1657,1,2017
1683,1678,1,2017
1683,1683,2,2017
1683,1780,1,2017
1683,1816,1,2017
1683,1860,1,2017
1683,1981,1,2017
1683,2065,2,2017
1683,2185,1,2017
1683,2190,1,2017
1683,2201,1,2017
1683,2223,1,2017
1683,2254,1,2017
1683,2292,1,2017
1683,2308,1,2017
1683,2343,1,2017
1683,2345,1,2017
1683,2474,1,2017
1683,2482,2,2017
1683,2503,1,2017
1683,2512,13,2017
1683,2529,1,2017
1685,83,1,2017
1685,155,1,2017
1685,349,5,2017
1685,353,1,2017
1685,625,1,2017
1685,628,1,2017
1685,705,1,2017
1685,882,1,2017
1685,1030,1,2017
1685,1197,2,2017
1685,1209,1,2017
1685,1330,1,2017
1685,1389,1,2017
1685,1460,2,2017
1685,1474,1,2017
1685,1623,1,2017
1685,1872,1,2017
1685,1993,1,2017
1685,2297,1,2017
1685,2425,1,2017
1685,2470,1,2017
1685,2482,2,2017
1685,2512,1,2017
1687,75,1,2017
1687,276,1,2017
1687,297,1,2017
1687,341,1,2017
1687,509,1,2017
1687,618,1,2017
1687,800,1,2017
1687,889,1,2017
1687,907,1,2017
1687,973,1,2017
1687,1209,1,2017
1687,1331,1,2017
1687,1487,1,2017
1687,1910,1,2017
1687,1915,1,2017
1687,2204,1,2017
1687,2233,1,2017
1687,2258,1,2017
1687,2482,1,2017
1687,2496,1,2017
1687,2512,3,2017
1687,2522,1,2017
1687,2529,1,2017
1688,417,1,2017
1688,546,1,2017
1688,580,1,2017
1688,810,1,2017
1688,1085,1,2017
1688,1206,1,2017
1688,1265,1,2017
1688,1533,1,2017
1688,1777,1,2017
1688,1950,2,2017
1688,2123,1,2017
1688,2183,1,2017
1688,2258,1,2017
1689,425,1,2017
1689,1014,1,2017
1689,1533,1,2017
1689,2043,1,2017
1689,2054,1,2017
1691,304,1,2017
1691,454,1,2017
1691,950,1,2017
1691,1119,1,2017
1691,1260,1,2017
1691,1968,1,2017
1691,1993,1,2017
1691,2166,1,2017
1691,2189,1,2017
1691,2446,1,2017
1691,2512,1,2017
1691,2522,1,2017
1692,725,2,2017
1692,1285,2,2017
1692,1399,2,2017
1692,1915,1,2017
1692,2512,2,2017
1692,2515,2,2017
1692,2517,2,2017
1693,521,1,2017
1693,719,1,2017
1693,1696,1,2017
1693,1706,1,2017
1693,2185,1,2017
1693,2512,1,2017
1694,553,2,2017
1694,1389,1,2017
1694,1866,1,2017
1694,2512,1,2017
1694,2516,1,2017
1696,66,2,2017
1696,222,1,2017
1696,229,1,2017
1696,338,1,2017
1696,521,1,2017
1696,719,1,2017
1696,875,1,2017
1696,882,1,2017
1696,950,1,2017
1696,1042,2,2017
1696,1147,1,2017
1696,1242,1,2017
1696,1423,1,2017
1696,1488,1,2017
1696,1584,1,2017
1696,1693,1,2017
1696,1706,2,2017
1696,1828,1,2017
1696,1887,1,2017
1696,1919,1,2017
1696,1968,1,2017
1696,2023,1,2017
1696,2185,1,2017
1696,2240,1,2017
1696,2451,1,2017
1696,2482,1,2017
1696,2512,2,2017
1697,1093,1,2017
1697,1337,1,2017
1697,1607,1,2017
1697,2500,1,2017
1697,2512,1,2017
1698,1488,1,2017
1698,1811,1,2017
1698,2023,1,2017
1699,100,1,2017
1699,319,1,2017
1699,354,1,2017
1699,403,1,2017
1699,845,1,2017
1699,1392,1,2017
1699,1421,1,2017
1699,1681,1,2017
1699,1948,1,2017
1699,2018,1,2017
1699,2034,1,2017
1699,2131,1,2017
1699,2305,1,2017
1699,2316,1,2017
1699,2512,1,2017
1700,553,1,2017
1700,579,1,2017
1700,1377,1,2017
1700,2185,1,2017
1700,2512,1,2017
1702,281,1,2017
1702,553,1,2017
1702,756,1,2017
1702,882,1,2017
1702,1834,1,2017
1702,2315,1,2017
1702,2482,1,2017
1702,2521,1,2017
1703,1034,1,2017
1703,1150,1,2017
1703,1331,1,2017
1703,2034,1,2017
1703,2065,1,2017
1703,2190,1,2017
1703,2315,1,2017
1704,281,1,2017
1704,553,1,2017
1704,617,1,2017
1704,845,1,2017
1704,1660,1,2017
1704,1763,1,2017
1704,2407,1,2017
1704,2458,1,2017
1705,127,1,2017
1705,159,1,2017
1705,377,1,2017
1705,445,1,2017
1705,499,1,2017
1705,551,1,2017
1705,562,1,2017
1705,734,1,2017
1705,756,1,2017
1705,889,1,2017
1705,895,1,2017
1705,970,1,2017
1705,974,1,2017
1705,1042,1,2017
1705,1108,1,2017
1705,1247,1,2017
1705,1518,1,2017
1705,1767,2,2017
1705,1775,2,2017
1705,2002,1,2017
1705,2063,1,2017
1705,2081,1,2017
1705,2258,1,2017
1705,2296,3,2017
1705,2315,1,2017
1705,2429,1,2017
1705,2512,1,2017
1705,2515,1,2017
1705,2522,2,2017
1706,31,1,2017
1706,66,1,2017
1706,222,1,2017
1706,321,1,2017
1706,341,1,2017
1706,403,1,2017
1706,448,1,2017
1706,521,1,2017
1706,536,1,2017
1706,572,1,2017
1706,719,1,2017
1706,738,1,2017
1706,774,1,2017
1706,950,1,2017
1706,963,2,2017
1706,1141,2,2017
1706,1144,1,2017
1706,1147,1,2017
1706,1209,1,2017
1706,1262,1,2017
1706,1280,1,2017
1706,1285,1,2017
1706,1330,1,2017
1706,1392,1,2017
1706,1460,1,2017
1706,1491,1,2017
1706,1587,1,2017
1706,1693,1,2017
1706,1696,2,2017
1706,1709,1,2017
1706,1767,1,2017
1706,2152,1,2017
1706,2157,1,2017
1706,2185,2,2017
1706,2243,1,2017
1706,2274,1,2017
1706,2400,1,2017
1706,2401,1,2017
1706,2429,1,2017
1706,2430,1,2017
1706,2467,1,2017
1706,2482,6,2017
1706,2512,3,2017
1706,2531,1,2017
1708,86,1,2017
1708,104,1,2017
1708,223,1,2017
1708,293,1,2017
1708,445,1,2017
1708,924,1,2017
1708,936,1,2017
1708,961,1,2017
1708,970,1,2017
1708,1025,1,2017
1708,1026,1,2017
1708,1209,1,2017
1708,1384,1,2017
1708,1392,1,2017
1708,1488,1,2017
1708,2034,1,2017
1708,2063,1,2017
1708,2065,1,2017
1708,2152,1,2017
1708,2185,1,2017
1708,2190,1,2017
1708,2208,1,2017
1708,2443,1,2017
1708,2482,1,2017
1708,2512,1,2017
1709,1173,1,2017
1709,1285,1,2017
1709,1331,1,2017
1709,1706,1,2017
1709,2152,1,2017
1709,2338,1,2017
1709,2400,1,2017
1709,2448,1,2017
1709,2482,1,2017
1709,2512,1,2017
1709,2531,1,2017
1711,648,1,2017
1711,719,1,2017
1711,1124,1,2017
1711,1256,1,2017
1711,1262,1,2017
1711,1868,1,2017
1711,1968,1,2017
1711,2482,1,2017
1712,1593,1,2017
1712,2185,1,2017
1713,89,1,2017
1713,276,1,2017
1713,586,1,2017
1713,643,1,2017
1713,1029,1,2017
1713,1745,1,2017
1713,1775,1,2017
1713,2054,1,2017
1713,2171,1,2017
1713,2240,1,2017
1713,2451,1,2017
1713,2529,1,2017
1716,102,1,2017
1716,546,1,2017
1716,597,1,2017
1716,709,1,2017
1716,714,1,2017
1716,792,1,2017
1716,1236,1,2017
1716,1331,1,2017
1716,1590,1,2017
1716,1667,1,2017
1716,1829,1,2017
1716,2052,1,2017
1716,2416,1,2017
1716,2417,1,2017
1716,2512,1,2017
1716,2526,1,2017
1716,2529,1,2017
1717,28,1,2017
1717,184,1,2017
1717,528,1,2017
1717,540,1,2017
1717,729,1,2017
1717,846,1,2017
1717,963,1,2017
1717,1042,2,2017
1717,1285,1,2017
1717,1441,1,2017
1717,1805,1,2017
1717,1999,1,2017
1717,2512,3,2017
1719,194,1,2017
1719,471,1,2017
1719,875,1,2017
1720,804,1,2017
1720,1488,1,2017
1720,1995,1,2017
1720,2333,1,2017
1721,340,1,2017
1721,963,1,2017
1721,1417,1,2017
1721,2081,1,2017
1721,2260,1,2017
1721,2292,1,2017
1721,2482,1,2017
1721,2522,1,2017
1722,327,1,2017
1722,963,1,2017
1722,1042,1,2017
1722,2512,1,2017
1723,782,1,2017
1723,1126,1,2017
1723,2512,1,2017
1724,85,1,2017
1724,965,1,2017
1724,1293,1,2017
1724,1740,1,2017
1724,2020,1,2017
1725,243,1,2017
1725,661,1,2017
1725,729,1,2017
1725,766,1,2017
1725,950,1,2017
1725,1007,1,2017
1725,1093,1,2017
1725,1102,1,2017
1725,1116,1,2017
1725,1199,1,2017
1725,1451,1,2017
1725,1488,3,2017
1725,1496,2,2017
1725,1667,2,2017
1725,1668,2,2017
1725,2046,1,2017
1725,2126,1,2017
1725,2267,2,2017
1725,2274,1,2017
1725,2482,2,2017
1725,2505,1,2017
1725,2512,2,2017
1725,2515,1,2017
1726,956,1,2017
1726,1664,1,2017
1726,1665,1,2017
1726,1968,1,2017
1726,2022,1,2017
1726,2242,1,2017
1726,2315,1,2017
1726,2512,1,2017
1728,810,1,2017
1728,1478,1,2017
1728,2130,1,2017
1728,2482,1,2017
1728,2512,1,2017
1730,783,1,2017
1730,1025,1,2017
1730,1812,1,2017
1730,2065,1,2017
1733,31,1,2017
1733,86,1,2017
1733,214,1,2017
1733,417,1,2017
1733,445,2,2017
1733,547,1,2017
1733,553,1,2017
1733,558,1,2017
1733,618,1,2017
1733,647,1,2017
1733,766,1,2017
1733,931,1,2017
1733,950,1,2017
1733,970,1,2017
1733,973,1,2017
1733,1027,1,2017
1733,1042,1,2017
1733,1141,1,2017
1733,1256,2,2017
1733,1309,1,2017
1733,1331,1,2017
1733,1381,1,2017
1733,1487,1,2017
1733,1678,2,2017
1733,1804,1,2017
1733,1818,1,2017
1733,1834,1,2017
1733,2160,1,2017
1733,2176,1,2017
1733,2208,1,2017
1733,2231,2,2017
1733,2240,2,2017
1733,2241,1,2017
1733,2296,2,2017
1733,2341,1,2017
1733,2371,1,2017
1733,2451,4,2017
1733,2465,1,2017
1733,2475,1,2017
1733,2482,4,2017
1733,2512,1,2017
1733,2515,2,2017
1734,31,1,2017
1734,375,1,2017
1734,529,1,2017
1734,644,1,2017
1734,740,1,2017
1734,931,1,2017
1734,942,1,2017
1734,974,1,2017
1734,1124,1,2017
1734,1262,1,2017
1734,1640,1,2017
1734,1934,1,2017
1734,1939,1,2017
1734,2144,1,2017
1734,2315,1,2017
1734,2512,1,2017
1736,50,1,2017
1736,1277,1,2017
1736,1399,1,2017
1736,1578,1,2017
1736,1995,1,2017
1736,2188,1,2017
1736,2512,1,2017
1740,59,1,2017
1740,85,1,2017
1740,214,1,2017
1740,673,1,2017
1740,736,1,2017
1740,766,3,2017
1740,942,2,2017
1740,950,2,2017
1740,965,1,2017
1740,1158,1,2017
1740,1293,1,2017
1740,1416,1,2017
1740,1423,1,2017
1740,1478,1,2017
1740,1539,1,2017
1740,1661,1,2017
1740,1677,1,2017
1740,1678,3,2017
1740,1724,1,2017
1740,1854,2,2017
1740,2020,1,2017
1740,2117,1,2017
1740,2185,1,2017
1740,2258,2,2017
1740,2365,1,2017
1740,2382,1,2017
1740,2482,2,2017
1740,2522,1,2017
1740,2526,1,2017
1741,400,1,2017
1741,445,1,2017
1741,678,1,2017
1741,733,1,2017
1741,910,1,2017
1741,2512,1,2017
1744,375,1,2017
1744,781,1,2017
1744,803,1,2017
1744,942,1,2017
1744,950,1,2017
1744,1116,1,2017
1744,1145,2,2017
1744,1209,1,2017
1744,1578,1,2017
1744,2171,1,2017
1744,2380,1,2017
1744,2402,2,2017
1745,90,1,2017
1745,276,1,2017
1745,311,1,2017
1745,339,1,2017
1745,748,1,2017
1745,1011,1,2017
1745,1029,1,2017
1745,1124,1,2017
1745,1145,1,2017
1745,1149,1,2017
1745,1209,1,2017
1745,1331,1,2017
1745,1460,2,2017
1745,1478,1,2017
1745,1507,1,2017
1745,1543,1,2017
1745,1590,1,2017
1745,1592,1,2017
1745,1667,2,2017
1745,1713,1,2017
1745,1862,1,2017
1745,1895,1,2017
1745,1900,1,2017
1745,1968,2,2017
1745,2021,1,2017
1745,2054,1,2017
1745,2163,1,2017
1745,2171,1,2017
1745,2203,1,2017
1745,2208,1,2017
1745,2219,1,2017
1745,2240,1,2017
1745,2280,1,2017
1745,2296,1,2017
1745,2451,1,2017
1745,2462,1,2017
1745,2482,1,2017
1745,2512,2,2017
1746,961,1,2017
1746,1443,1,2017
1746,1958,1,2017
1747,46,1,2017
1747,661,1,2017
1747,766,1,2017
1747,1116,1,2017
1747,1376,1,2017
1747,1875,2,2017
1747,1995,1,2017
1747,2188,2,2017
1747,2292,1,2017
1747,2475,1,2017
1749,898,1,2017
1749,936,1,2017
1749,965,1,2017
1749,1265,1,2017
1749,2240,1,2017
1749,2243,1,2017
1749,2451,1,2017
1750,765,1,2017
1750,974,1,2017
1750,2231,1,2017
1752,37,1,2017
1752,221,1,2017
1752,528,1,2017
1752,843,1,2017
1752,1225,1,2017
1752,1896,1,2017
1752,1939,1,2017
1752,2119,1,2017
1752,2369,1,2017
1752,2474,1,2017
1753,671,1,2017
1753,1331,1,2017
1754,483,1,2017
1754,1092,1,2017
1754,2171,1,2017
1755,38,1,2017
1755,49,1,2017
1755,1623,1,2017
1755,1646,1,2017
1755,1875,1,2017
1755,2315,1,2017
1756,173,1,2017
1756,621,1,2017
1756,711,1,2017
1756,1030,1,2017
1756,1242,1,2017
1757,37,1,2017
1757,445,1,2017
1757,730,1,2017
1757,966,1,2017
1757,1478,1,2017
1757,2171,1,2017
